image_id,baseline_run_number,extraction_run_number,image_file,caption,model,temperature,timestamp_utc,generation_time_seconds,attempts,csr,raw_output,status,error
test_002,1,3,test_002.png,"A rustic log cabin sits on a calm lake, its reflection mirrored in the water with majestic snow-capped mountains rising in the background under a soft, golden sky.",nvidia/nemotron-3-ultra-550b-a55b:free,0.0,2026-09-04T06:46:37.237321+00:00,56.098,1,"{'entities': [{'id': 'e1', 'type': 'cabin', 'attributes': ['rustic', 'log']}, {'id': 'e2', 'type': 'lake', 'attributes': ['calm']}, {'id': 'e3', 'type': 'reflection', 'attributes': ['mirrored']}, {'id': 'e4', 'type': 'water', 'attributes': []}, {'id': 'e5', 'type': 'mountains', 'attributes': ['majestic', 'snow-capped']}, {'id': 'e6', 'type': 'sky', 'attributes': ['soft', 'golden']}], 'actions': [{'subject': 'e1', 'action': 'sit', 'object': 'e2'}, {'subject': 'e3', 'action': 'mirror', 'object': 'e4'}, {'subject': 'e5', 'action': 'rise', 'object': None}], 'relations': [{'subject': 'e1', 'relation': 'on', 'object': 'e2'}, {'subject': 'e3', 'relation': 'of', 'object': 'e1'}, {'subject': 'e3', 'relation': 'in', 'object': 'e4'}, {'subject': 'e5', 'relation': 'under', 'object': 'e6'}], 'scene': {'location': None, 'environment': ['calm lake', 'snow-capped mountains', 'golden sky']}}","{
    ""entities"": [
        {
            ""id"": ""e1"",
            ""type"": ""cabin"",
            ""attributes"": [""rustic"", ""log""]
        },
        {
            ""id"": ""e2"",
            ""type"": ""lake"",
            ""attributes"": [""calm""]
        },
        {
            ""id"": ""e3"",
            ""type"": ""reflection"",
            ""attributes"": [""mirrored""]
        },
        {
            ""id"": ""e4"",
            ""type"": ""water"",
            ""attributes"": []
        },
        {
            ""id"": ""e5"",
            ""type"": ""mountains"",
            ""attributes"": [""majestic"", ""snow-capped""]
        },
        {
            ""id"": ""e6"",
            ""type"": ""sky"",
            ""attributes"": [""soft"", ""golden""]
        }
    ],
    ""actions"": [
        {
            ""subject"": ""e1"",
            ""action"": ""sit"",
            ""object"": ""e2""
        },
        {
            ""subject"": ""e3"",
            ""action"": ""mirror"",
            ""object"": ""e4""
        },
        {
            ""subject"": ""e5"",
            ""action"": ""rise"",
            ""object"": null
        }
    ],
    ""relations"": [
        {
            ""subject"": ""e1"",
            ""relation"": ""on"",
            ""object"": ""e2""
        },
        {
            ""subject"": ""e3"",
            ""relation"": ""of"",
            ""object"": ""e1""
        },
        {
            ""subject"": ""e3"",
            ""relation"": ""in"",
            ""object"": ""e4""
        },
        {
            ""subject"": ""e5"",
            ""relation"": ""under"",
            ""object"": ""e6""
        }
    ],
    ""scene"": {
        ""location"": null,
        ""environment"": [""calm lake"", ""snow-capped mountains"", ""golden sky""]
    }
}",success,
test_002,2,1,test_002.png,"A wooden log cabin sits on a calm lake, its reflection perfectly mirrored in the water, with majestic snow-capped mountains rising behind a forested shoreline under a blue sky with golden clouds.",nvidia/nemotron-3-ultra-550b-a55b:free,0.0,2026-09-04T06:58:49.778607+00:00,732.496,3,,,error,Semantic extraction failed after 3 attempts: Connection error.
test_002,2,2,test_002.png,"A wooden log cabin sits on a calm lake, its reflection perfectly mirrored in the water, with majestic snow-capped mountains rising behind a forested shoreline under a blue sky with golden clouds.",nvidia/nemotron-3-ultra-550b-a55b:free,0.0,2026-09-04T06:58:59.691750+00:00,9.903,3,,,error,Semantic extraction failed after 3 attempts: Connection error.
test_002,2,3,test_002.png,"A wooden log cabin sits on a calm lake, its reflection perfectly mirrored in the water, with majestic snow-capped mountains rising behind a forested shoreline under a blue sky with golden clouds.",nvidia/nemotron-3-ultra-550b-a55b:free,0.0,2026-09-04T06:59:09.823428+00:00,10.116,3,,,error,Semantic extraction failed after 3 attempts: Connection error.
test_002,4,1,test_002.png,"A wooden log cabin sits on a rocky platform at the edge of a calm lake, its reflection mirrored perfectly in the water, with a majestic snow-capped mountain range rising behind a dense evergreen forest under a partly cloudy sky.",nvidia/nemotron-3-ultra-550b-a55b:free,0.0,2026-09-04T07:00:14.203802+00:00,64.371,2,"{'entities': [{'id': 'e1', 'type': 'cabin', 'attributes': ['wooden', 'log']}, {'id': 'e2', 'type': 'platform', 'attributes': ['rocky']}, {'id': 'e3', 'type': 'lake', 'attributes': ['calm']}, {'id': 'e4', 'type': 'reflection', 'attributes': ['mirrored perfectly']}, {'id': 'e5', 'type': 'water', 'attributes': []}, {'id': 'e6', 'type': 'mountain range', 'attributes': ['majestic', 'snow-capped']}, {'id': 'e7', 'type': 'forest', 'attributes': ['dense', 'evergreen']}, {'id': 'e8', 'type': 'sky', 'attributes': ['partly cloudy']}], 'actions': [{'subject': 'e1', 'action': 'sit', 'object': 'e2'}, {'subject': 'e4', 'action': 'mirror', 'object': 'e5'}, {'subject': 'e6', 'action': 'rise', 'object': None}], 'relations': [{'subject': 'e1', 'relation': 'on', 'object': 'e2'}, {'subject': 'e2', 'relation': 'at_edge_of', 'object': 'e3'}, {'subject': 'e4', 'relation': 'in', 'object': 'e5'}, {'subject': 'e6', 'relation': 'behind', 'object': 'e7'}, {'subject': 'e7', 'relation': 'under', 'object': 'e8'}], 'scene': {'location': None, 'environment': ['lake', 'forest', 'mountains', 'sky']}}","{
    ""entities"": [
        {
            ""id"": ""e1"",
            ""type"": ""cabin"",
            ""attributes"": [""wooden"", ""log""]
        },
        {
            ""id"": ""e2"",
            ""type"": ""platform"",
            ""attributes"": [""rocky""]
        },
        {
            ""id"": ""e3"",
            ""type"": ""lake"",
            ""attributes"": [""calm""]
        },
        {
            ""id"": ""e4"",
            ""type"": ""reflection"",
            ""attributes"": [""mirrored perfectly""]
        },
        {
            ""id"": ""e5"",
            ""type"": ""water"",
            ""attributes"": []
        },
        {
            ""id"": ""e6"",
            ""type"": ""mountain range"",
            ""attributes"": [""majestic"", ""snow-capped""]
        },
        {
            ""id"": ""e7"",
            ""type"": ""forest"",
            ""attributes"": [""dense"", ""evergreen""]
        },
        {
            ""id"": ""e8"",
            ""type"": ""sky"",
            ""attributes"": [""partly cloudy""]
        }
    ],
    ""actions"": [
        {
            ""subject"": ""e1"",
            ""action"": ""sit"",
            ""object"": ""e2""
        },
        {
            ""subject"": ""e4"",
            ""action"": ""mirror"",
            ""object"": ""e5""
        },
        {
            ""subject"": ""e6"",
            ""action"": ""rise"",
            ""object"": null
        }
    ],
    ""relations"": [
        {
            ""subject"": ""e1"",
            ""relation"": ""on"",
            ""object"": ""e2""
        },
        {
            ""subject"": ""e2"",
            ""relation"": ""at_edge_of"",
            ""object"": ""e3""
        },
        {
            ""subject"": ""e4"",
            ""relation"": ""in"",
            ""object"": ""e5""
        },
        {
            ""subject"": ""e6"",
            ""relation"": ""behind"",
            ""object"": ""e7""
        },
        {
            ""subject"": ""e7"",
            ""relation"": ""under"",
            ""object"": ""e8""
        }
    ],
    ""scene"": {
        ""location"": null,
        ""environment"": [""lake"", ""forest"", ""mountains"", ""sky""]
    }
}",success,
test_002,4,2,test_002.png,"A wooden log cabin sits on a rocky platform at the edge of a calm lake, its reflection mirrored perfectly in the water, with a majestic snow-capped mountain range rising behind a dense evergreen forest under a partly cloudy sky.",nvidia/nemotron-3-ultra-550b-a55b:free,0.0,2026-09-04T07:01:33.590505+00:00,79.345,1,"{'entities': [{'id': 'e1', 'type': 'cabin', 'attributes': ['wooden', 'log']}, {'id': 'e2', 'type': 'platform', 'attributes': ['rocky']}, {'id': 'e3', 'type': 'lake', 'attributes': ['calm']}, {'id': 'e4', 'type': 'reflection', 'attributes': ['mirrored perfectly']}, {'id': 'e5', 'type': 'water', 'attributes': []}, {'id': 'e6', 'type': 'mountain range', 'attributes': ['majestic', 'snow-capped']}, {'id': 'e7', 'type': 'forest', 'attributes': ['dense', 'evergreen']}, {'id': 'e8', 'type': 'sky', 'attributes': ['partly cloudy']}], 'actions': [{'subject': 'e1', 'action': 'sit', 'object': 'e2'}, {'subject': 'e4', 'action': 'mirror', 'object': 'e5'}, {'subject': 'e6', 'action': 'rise', 'object': None}], 'relations': [{'subject': 'e1', 'relation': 'on', 'object': 'e2'}, {'subject': 'e2', 'relation': 'at_edge_of', 'object': 'e3'}, {'subject': 'e4', 'relation': 'in', 'object': 'e5'}, {'subject': 'e6', 'relation': 'behind', 'object': 'e7'}, {'subject': 'e7', 'relation': 'under', 'object': 'e8'}], 'scene': {'location': None, 'environment': ['lake', 'forest', 'mountain range', 'sky']}}","{
 ""entities"": [
        {
            ""id"": ""e1"",
            ""type"": ""cabin"",
            ""attributes"": [""wooden"", ""log""]
        },
        {
            ""id"": ""e2"",
            ""type"": ""platform"",
            ""attributes"": [""rocky""]
        },
        {
            ""id"": ""e3"",
            ""type"": ""lake"",
            ""attributes"": [""calm""]
        },
        {
            ""id"": ""e4"",
            ""type"": ""reflection"",
            ""attributes"": [""mirrored perfectly""]
        },
        {
            ""id"": ""e5"",
            ""type"": ""water"",
            ""attributes"": []
        },
        {
            ""id"": ""e6"",
            ""type"": ""mountain range"",
            ""attributes"": [""majestic"", ""snow-capped""]
        },
        {
            ""id"": ""e7"",
            ""type"": ""forest"",
            ""attributes"": [""dense"", ""evergreen""]
        },
        {
            ""id"": ""e8"",
            ""type"": ""sky"",
            ""attributes"": [""partly cloudy""]
        }
    ],
    ""actions"": [
        {
            ""subject"": ""e1"",
            ""action"": ""sit"",
            ""object"": ""e2""
        },
        {
            ""subject"": ""e4"",
            ""action"": ""mirror"",
            ""object"": ""e5""
        },
        {
            ""subject"": ""e6"",
            ""action"": ""rise"",
            ""object"": null
        }
    ],
    ""relations"": [
        {
            ""subject"": ""e1"",
            ""relation"": ""on"",
            ""object"": ""e2""
        },
        {
            ""subject"": ""e2"",
            ""relation"": ""at_edge_of"",
            ""object"": ""e3""
        },
        {
            ""subject"": ""e4"",
            ""relation"": ""in"",
            ""object"": ""e5""
        },
        {
            ""subject"": ""e6"",
            ""relation"": ""behind"",
            ""object"": ""e7""
        },
        {
            ""subject"": ""e7"",
            ""relation"": ""under"",
            ""object"": ""e8""
        }
    ],
    ""scene"": {
        ""location"": null,
        ""environment"": [""lake"", ""forest"", ""mountain range"", ""sky""]
    }
}",success,
test_002,4,3,test_002.png,"A wooden log cabin sits on a rocky platform at the edge of a calm lake, its reflection mirrored perfectly in the water, with a majestic snow-capped mountain range rising behind a dense evergreen forest under a partly cloudy sky.",nvidia/nemotron-3-ultra-550b-a55b:free,0.0,2026-09-04T07:02:39.695875+00:00,66.083,1,"{'entities': [{'id': 'e1', 'type': 'cabin', 'attributes': ['wooden', 'log']}, {'id': 'e2', 'type': 'platform', 'attributes': ['rocky']}, {'id': 'e3', 'type': 'lake', 'attributes': ['calm']}, {'id': 'e4', 'type': 'reflection', 'attributes': ['mirrored perfectly']}, {'id': 'e5', 'type': 'mountain range', 'attributes': ['majestic', 'snow-capped']}, {'id': 'e6', 'type': 'forest', 'attributes': ['dense', 'evergreen']}, {'id': 'e7', 'type': 'sky', 'attributes': ['partly cloudy']}], 'actions': [{'subject': 'e1', 'action': 'sit on', 'object': 'e2'}, {'subject': 'e4', 'action': 'mirror in', 'object': 'e3'}, {'subject': 'e5', 'action': 'rise behind', 'object': 'e6'}], 'relations': [{'subject': 'e1', 'relation': 'on', 'object': 'e2'}, {'subject': 'e2', 'relation': 'at edge of', 'object': 'e3'}, {'subject': 'e4', 'relation': 'in', 'object': 'e3'}, {'subject': 'e5', 'relation': 'behind', 'object': 'e6'}, {'subject': 'e6', 'relation': 'under', 'object': 'e7'}], 'scene': {'location': None, 'environment': ['lake', 'forest', 'mountain range', 'sky']}}","{
 ""entities"": [
        {
            ""id"": ""e1"",
            ""type"": ""cabin"",
            ""attributes"": [""wooden"", ""log""]
        },
        {
            ""id"": ""e2"",
            ""type"": ""platform"",
            ""attributes"": [""rocky""]
        },
        {
            ""id"": ""e3"",
            ""type"": ""lake"",
            ""attributes"": [""calm""]
        },
        {
            ""id"": ""e4"",
            ""type"": ""reflection"",
            ""attributes"": [""mirrored perfectly""]
        },
        {
            ""id"": ""e5"",
            ""type"": ""mountain range"",
            ""attributes"": [""majestic"", ""snow-capped""]
        },
        {
            ""id"": ""e6"",
            ""type"": ""forest"",
            ""attributes"": [""dense"", ""evergreen""]
        },
        {
            ""id"": ""e7"",
            ""type"": ""sky"",
            ""attributes"": [""partly cloudy""]
        }
    ],
    ""actions"": [
        {
            ""subject"": ""e1"",
            ""action"": ""sit on"",
            ""object"": ""e2""
        },
        {
            ""subject"": ""e4"",
            ""action"": ""mirror in"",
            ""object"": ""e3""
        },
        {
            ""subject"": ""e5"",
            ""action"": ""rise behind"",
            ""object"": ""e6""
        }
    ],
    ""relations"": [
        {
            ""subject"": ""e1"",
            ""relation"": ""on"",
            ""object"": ""e2""
        },
        {
            ""subject"": ""e2"",
            ""relation"": ""at edge of"",
            ""object"": ""e3""
        },
        {
            ""subject"": ""e4"",
            ""relation"": ""in"",
            ""object"": ""e3""
        },
        {
            ""subject"": ""e5"",
            ""relation"": ""behind"",
            ""object"": ""e6""
        },
        {
            ""subject"": ""e6"",
            ""relation"": ""under"",
            ""object"": ""e7""
        }
    ],
    ""scene"": {
        ""location"": null,
        ""environment"": [""lake"", ""forest"", ""mountain range"", ""sky""]
    }
}",success,
test_002,5,1,test_002.png,"A rustic log cabin sits on a calm lake, its reflection mirrored in the water with majestic snow-capped mountains rising behind a dense forest under a soft, cloudy sky.",nvidia/nemotron-3-ultra-550b-a55b:free,0.0,2026-09-04T07:03:39.107306+00:00,59.401,1,"{'entities': [{'id': 'e1', 'type': 'log cabin', 'attributes': ['rustic']}, {'id': 'e2', 'type': 'lake', 'attributes': ['calm']}, {'id': 'e3', 'type': 'reflection', 'attributes': ['mirrored']}, {'id': 'e4', 'type': 'mountains', 'attributes': ['snow-capped', 'majestic']}, {'id': 'e5', 'type': 'forest', 'attributes': ['dense']}, {'id': 'e6', 'type': 'sky', 'attributes': ['soft', 'cloudy']}], 'actions': [{'subject': 'e1', 'action': 'sit', 'object': 'e2'}, {'subject': 'e3', 'action': 'mirror', 'object': 'e2'}, {'subject': 'e4', 'action': 'rise', 'object': 'e5'}], 'relations': [{'subject': 'e1', 'relation': 'on', 'object': 'e2'}, {'subject': 'e3', 'relation': 'in', 'object': 'e2'}, {'subject': 'e4', 'relation': 'behind', 'object': 'e5'}, {'subject': 'e5', 'relation': 'under', 'object': 'e6'}], 'scene': {'location': None, 'environment': ['calm lake', 'dense forest', 'snow-capped mountains', 'cloudy sky']}}","{
    ""entities"": [
        {
            ""id"": ""e1"",
            ""type"": ""log cabin"",
            ""attributes"": [""rustic""]
        },
        {
            ""id"": ""e2"",
            ""type"": ""lake"",
            ""attributes"": [""calm""]
        },
        {
            ""id"": ""e3"",
            ""type"": ""reflection"",
            ""attributes"": [""mirrored""]
        },
        {
            ""id"": ""e4"",
            ""type"": ""mountains"",
            ""attributes"": [""snow-capped"", ""majestic""]
        },
        {
            ""id"": ""e5"",
            ""type"": ""forest"",
            ""attributes"": [""dense""]
        },
        {
            ""id"": ""e6"",
            ""type"": ""sky"",
            ""attributes"": [""soft"", ""cloudy""]
        }
    ],
    ""actions"": [
        {
            ""subject"": ""e1"",
            ""action"": ""sit"",
            ""object"": ""e2""
        },
        {
            ""subject"": ""e3"",
            ""action"": ""mirror"",
            ""object"": ""e2""
        },
        {
            ""subject"": ""e4"",
            ""action"": ""rise"",
            ""object"": ""e5""
        }
    ],
    ""relations"": [
        {
            ""subject"": ""e1"",
            ""relation"": ""on"",
            ""object"": ""e2""
        },
        {
            ""subject"": ""e3"",
            ""relation"": ""in"",
            ""object"": ""e2""
        },
        {
            ""subject"": ""e4"",
            ""relation"": ""behind"",
            ""object"": ""e5""
        },
        {
            ""subject"": ""e5"",
            ""relation"": ""under"",
            ""object"": ""e6""
        }
    ],
    ""scene"": {
        ""location"": null,
        ""environment"": [""calm lake"", ""dense forest"", ""snow-capped mountains"", ""cloudy sky""]
    }
}",success,
test_002,5,2,test_002.png,"A rustic log cabin sits on a calm lake, its reflection mirrored in the water with majestic snow-capped mountains rising behind a dense forest under a soft, cloudy sky.",nvidia/nemotron-3-ultra-550b-a55b:free,0.0,2026-09-04T07:05:10.490154+00:00,91.371,2,"{'entities': [{'id': 'e1', 'type': 'cabin', 'attributes': ['rustic', 'log']}, {'id': 'e2', 'type': 'lake', 'attributes': ['calm']}, {'id': 'e3', 'type': 'reflection', 'attributes': ['mirrored']}, {'id': 'e4', 'type': 'water', 'attributes': []}, {'id': 'e5', 'type': 'mountains', 'attributes': ['majestic', 'snow-capped']}, {'id': 'e6', 'type': 'forest', 'attributes': ['dense']}, {'id': 'e7', 'type': 'sky', 'attributes': ['soft', 'cloudy']}], 'actions': [{'subject': 'e1', 'action': 'sit', 'object': 'e2'}, {'subject': 'e3', 'action': 'mirror', 'object': 'e4'}, {'subject': 'e5', 'action': 'rise', 'object': 'e6'}], 'relations': [{'subject': 'e1', 'relation': 'on', 'object': 'e2'}, {'subject': 'e3', 'relation': 'in', 'object': 'e4'}, {'subject': 'e5', 'relation': 'behind', 'object': 'e6'}, {'subject': 'e6', 'relation': 'under', 'object': 'e7'}], 'scene': {'location': None, 'environment': ['lake', 'forest', 'mountains', 'sky']}}","{
    ""entities"": [
        {
            ""id"": ""e1"",
            ""type"": ""cabin"",
            ""attributes"": [""rustic"", ""log""]
        },
        {
            ""id"": ""e2"",
            ""type"": ""lake"",
            ""attributes"": [""calm""]
        },
        {
            ""id"": ""e3"",
            ""type"": ""reflection"",
            ""attributes"": [""mirrored""]
        },
        {
            ""id"": ""e4"",
            ""type"": ""water"",
            ""attributes"": []
        },
        {
            ""id"": ""e5"",
            ""type"": ""mountains"",
            ""attributes"": [""majestic"", ""snow-capped""]
        },
        {
            ""id"": ""e6"",
            ""type"": ""forest"",
            ""attributes"": [""dense""]
        },
        {
            ""id"": ""e7"",
            ""type"": ""sky"",
            ""attributes"": [""soft"", ""cloudy""]
        }
    ],
    ""actions"": [
        {
            ""subject"": ""e1"",
            ""action"": ""sit"",
            ""object"": ""e2""
        },
        {
            ""subject"": ""e3"",
            ""action"": ""mirror"",
            ""object"": ""e4""
        },
        {
            ""subject"": ""e5"",
            ""action"": ""rise"",
            ""object"": ""e6""
        }
    ],
    ""relations"": [
        {
            ""subject"": ""e1"",
            ""relation"": ""on"",
            ""object"": ""e2""
        },
        {
            ""subject"": ""e3"",
            ""relation"": ""in"",
            ""object"": ""e4""
        },
        {
            ""subject"": ""e5"",
            ""relation"": ""behind"",
            ""object"": ""e6""
        },
        {
            ""subject"": ""e6"",
            ""relation"": ""under"",
            ""object"": ""e7""
        }
    ],
    ""scene"": {
        ""location"": null,
        ""environment"": [""lake"", ""forest"", ""mountains"", ""sky""]
    }
}",success,
test_002,5,3,test_002.png,"A rustic log cabin sits on a calm lake, its reflection mirrored in the water with majestic snow-capped mountains rising behind a dense forest under a soft, cloudy sky.",nvidia/nemotron-3-ultra-550b-a55b:free,0.0,2026-09-04T07:06:40.769540+00:00,90.263,1,"{'entities': [{'id': 'e1', 'type': 'cabin', 'attributes': ['rustic', 'log']}, {'id': 'e2', 'type': 'lake', 'attributes': ['calm']}, {'id': 'e3', 'type': 'reflection', 'attributes': ['mirrored']}, {'id': 'e4', 'type': 'water', 'attributes': []}, {'id': 'e5', 'type': 'mountain', 'attributes': ['majestic', 'snow-capped']}, {'id': 'e6', 'type': 'forest', 'attributes': ['dense']}, {'id': 'e7', 'type': 'sky', 'attributes': ['soft', 'cloudy']}], 'actions': [{'subject': 'e1', 'action': 'sit', 'object': 'e2'}, {'subject': 'e3', 'action': 'mirror', 'object': 'e4'}, {'subject': 'e5', 'action': 'rise', 'object': None}], 'relations': [{'subject': 'e1', 'relation': 'on', 'object': 'e2'}, {'subject': 'e3', 'relation': 'in', 'object': 'e4'}, {'subject': 'e5', 'relation': 'behind', 'object': 'e6'}, {'subject': 'e6', 'relation': 'under', 'object': 'e7'}, {'subject': 'e5', 'relation': 'under', 'object': 'e7'}], 'scene': {'location': None, 'environment': ['lake', 'forest', 'mountains', 'sky']}}","{
    ""entities"": [
        {
            ""id"": ""e1"",
            ""type"": ""cabin"",
            ""attributes"": [""rustic"", ""log""]
        },
        {
            ""id"": ""e2"",
            ""type"": ""lake"",
            ""attributes"": [""calm""]
        },
        {
            ""id"": ""e3"",
            ""type"": ""reflection"",
            ""attributes"": [""mirrored""]
        },
        {
            ""id"": ""e4"",
            ""type"": ""water"",
            ""attributes"": []
        },
        {
            ""id"": ""e5"",
            ""type"": ""mountain"",
            ""attributes"": [""majestic"", ""snow-capped""]
        },
        {
            ""id"": ""e6"",
            ""type"": ""forest"",
            ""attributes"": [""dense""]
        },
        {
            ""id"": ""e7"",
            ""type"": ""sky"",
            ""attributes"": [""soft"", ""cloudy""]
        }
    ],
    ""actions"": [
        {
            ""subject"": ""e1"",
            ""action"": ""sit"",
            ""object"": ""e2""
        },
        {
            ""subject"": ""e3"",
            ""action"": ""mirror"",
            ""object"": ""e4""
        },
        {
            ""subject"": ""e5"",
            ""action"": ""rise"",
            ""object"": null
        }
    ],
    ""relations"": [
        {
            ""subject"": ""e1"",
            ""relation"": ""on"",
            ""object"": ""e2""
        },
        {
            ""subject"": ""e3"",
            ""relation"": ""in"",
            ""object"": ""e4""
        },
        {
            ""subject"": ""e5"",
            ""relation"": ""behind"",
            ""object"": ""e6""
        },
        {
            ""subject"": ""e6"",
            ""relation"": ""under"",
            ""object"": ""e7""
        },
        {
            ""subject"": ""e5"",
            ""relation"": ""under"",
            ""object"": ""e7""
        }
    ],
    ""scene"": {
        ""location"": null,
        ""environment"": [""lake"", ""forest"", ""mountains"", ""sky""]
    }
}",success,
test_002,6,1,test_002.png,"A wooden log cabin sits on the snowy edge of a tranquil lake, its reflection perfectly mirrored in the water with a majestic snow-capped mountain rising in the background.",nvidia/nemotron-3-ultra-550b-a55b:free,0.0,2026-09-04T07:07:50.410239+00:00,69.632,1,"{'entities': [{'id': 'e1', 'type': 'cabin', 'attributes': ['wooden', 'log']}, {'id': 'e2', 'type': 'lake', 'attributes': ['tranquil']}, {'id': 'e3', 'type': 'edge', 'attributes': ['snowy']}, {'id': 'e4', 'type': 'reflection', 'attributes': ['perfectly mirrored']}, {'id': 'e5', 'type': 'water', 'attributes': []}, {'id': 'e6', 'type': 'mountain', 'attributes': ['majestic', 'snow-capped']}], 'actions': [{'subject': 'e1', 'action': 'sit', 'object': 'e3'}, {'subject': 'e6', 'action': 'rise', 'object': None}], 'relations': [{'subject': 'e3', 'relation': 'of', 'object': 'e2'}, {'subject': 'e4', 'relation': 'of', 'object': 'e1'}, {'subject': 'e4', 'relation': 'in', 'object': 'e5'}, {'subject': 'e5', 'relation': 'of', 'object': 'e2'}, {'subject': 'e6', 'relation': 'in background of', 'object': 'e2'}], 'scene': {'location': None, 'environment': ['snowy', 'tranquil', 'mountainous']}}","{
 ""entities"": [
        {
            ""id"": ""e1"",
            ""type"": ""cabin"",
            ""attributes"": [""wooden"", ""log""]
        },
        {
            ""id"": ""e2"",
            ""type"": ""lake"",
            ""attributes"": [""tranquil""]
        },
        {
            ""id"": ""e3"",
            ""type"": ""edge"",
            ""attributes"": [""snowy""]
        },
        {
            ""id"": ""e4"",
            ""type"": ""reflection"",
            ""attributes"": [""perfectly mirrored""]
        },
        {
            ""id"": ""e5"",
            ""type"": ""water"",
            ""attributes"": []
        },
        {
            ""id"": ""e6"",
            ""type"": ""mountain"",
            ""attributes"": [""majestic"", ""snow-capped""]
        }
    ],
    ""actions"": [
        {
            ""subject"": ""e1"",
            ""action"": ""sit"",
            ""object"": ""e3""
        },
        {
            ""subject"": ""e6"",
            ""action"": ""rise"",
            ""object"": null
        }
    ],
    ""relations"": [
        {
            ""subject"": ""e3"",
            ""relation"": ""of"",
            ""object"": ""e2""
        },
        {
            ""subject"": ""e4"",
            ""relation"": ""of"",
            ""object"": ""e1""
        },
        {
            ""subject"": ""e4"",
            ""relation"": ""in"",
            ""object"": ""e5""
        },
        {
            ""subject"": ""e5"",
            ""relation"": ""of"",
            ""object"": ""e2""
        },
        {
            ""subject"": ""e6"",
            ""relation"": ""in background of"",
            ""object"": ""e2""
        }
    ],
    ""scene"": {
        ""location"": null,
        ""environment"": [""snowy"", ""tranquil"", ""mountainous""]
    }
}",success,
test_002,6,2,test_002.png,"A wooden log cabin sits on the snowy edge of a tranquil lake, its reflection perfectly mirrored in the water with a majestic snow-capped mountain rising in the background.",nvidia/nemotron-3-ultra-550b-a55b:free,0.0,2026-09-04T07:09:02.926589+00:00,72.499,1,"{'entities': [{'id': 'e1', 'type': 'cabin', 'attributes': ['wooden', 'log']}, {'id': 'e2', 'type': 'edge', 'attributes': ['snowy']}, {'id': 'e3', 'type': 'lake', 'attributes': ['tranquil']}, {'id': 'e4', 'type': 'reflection', 'attributes': ['perfectly mirrored']}, {'id': 'e5', 'type': 'water', 'attributes': []}, {'id': 'e6', 'type': 'mountain', 'attributes': ['majestic', 'snow-capped']}], 'actions': [{'subject': 'e1', 'action': 'sit', 'object': 'e2'}, {'subject': 'e4', 'action': 'mirror', 'object': 'e5'}, {'subject': 'e6', 'action': 'rise', 'object': None}], 'relations': [{'subject': 'e1', 'relation': 'on', 'object': 'e2'}, {'subject': 'e2', 'relation': 'of', 'object': 'e3'}, {'subject': 'e4', 'relation': 'in', 'object': 'e5'}, {'subject': 'e6', 'relation': 'in', 'object': 'e3'}], 'scene': {'location': None, 'environment': ['snowy', 'tranquil', 'mountainous']}}","{
 ""entities"": [
        {
            ""id"": ""e1"",
            ""type"": ""cabin"",
            ""attributes"": [""wooden"", ""log""]
        },
        {
            ""id"": ""e2"",
            ""type"": ""edge"",
            ""attributes"": [""snowy""]
        },
        {
            ""id"": ""e3"",
            ""type"": ""lake"",
            ""attributes"": [""tranquil""]
        },
        {
            ""id"": ""e4"",
            ""type"": ""reflection"",
            ""attributes"": [""perfectly mirrored""]
        },
        {
            ""id"": ""e5"",
            ""type"": ""water"",
            ""attributes"": []
        },
        {
            ""id"": ""e6"",
            ""type"": ""mountain"",
            ""attributes"": [""majestic"", ""snow-capped""]
        }
    ],
    ""actions"": [
        {
            ""subject"": ""e1"",
            ""action"": ""sit"",
            ""object"": ""e2""
        },
        {
            ""subject"": ""e4"",
            ""action"": ""mirror"",
            ""object"": ""e5""
        },
        {
            ""subject"": ""e6"",
            ""action"": ""rise"",
            ""object"": null
        }
    ],
    ""relations"": [
        {
            ""subject"": ""e1"",
            ""relation"": ""on"",
            ""object"": ""e2""
        },
        {
            ""subject"": ""e2"",
            ""relation"": ""of"",
            ""object"": ""e3""
        },
        {
            ""subject"": ""e4"",
            ""relation"": ""in"",
            ""object"": ""e5""
        },
        {
            ""subject"": ""e6"",
            ""relation"": ""in"",
            ""object"": ""e3""
        }
    ],
    ""scene"": {
        ""location"": null,
        ""environment"": [""snowy"", ""tranquil"", ""mountainous""]
    }
}",success,
